x,y,z
8.070748901367187500e+01,-1.071936569213867188e+02,1.370338439941406250e+00
8.069513702392578125e+01,-1.073418884277343750e+02,1.370338439941406250e+00
8.068278503417968750e+01,-1.074901275634765625e+02,1.370338439941406250e+00
8.067042541503906250e+01,-1.076383666992187500e+02,1.370338439941406250e+00
8.065807342529296875e+01,-1.077866058349609375e+02,1.370338439941406250e+00
8.064572143554687500e+01,-1.079348373413085938e+02,1.370338439941406250e+00
8.063336181640625000e+01,-1.080830764770507812e+02,1.370338439941406250e+00
8.062100982666015625e+01,-1.082313156127929688e+02,1.370338559150695801e+00
8.060865783691406250e+01,-1.083795547485351562e+02,1.370338559150695801e+00
8.059629821777343750e+01,-1.085277938842773438e+02,1.370338559150695801e+00
8.058394622802734375e+01,-1.086760253906250000e+02,1.370338559150695801e+00
8.057159423828125000e+01,-1.088242645263671875e+02,1.370338559150695801e+00
8.055924224853515625e+01,-1.089725036621093750e+02,1.370338559150695801e+00
8.054688262939453125e+01,-1.091207427978515625e+02,1.370338559150695801e+00
8.053453063964843750e+01,-1.092689743041992188e+02,1.370338559150695801e+00
8.051952362060546875e+01,-1.094169235229492188e+02,1.370338559150695801e+00
8.049944305419921875e+01,-1.095643157958984375e+02,1.370338559150695801e+00
8.047937011718750000e+01,-1.097117004394531250e+02,1.370338559150695801e+00
8.045929718017578125e+01,-1.098590927124023438e+02,1.370338559150695801e+00
8.043921661376953125e+01,-1.100064849853515625e+02,1.370338559150695801e+00
8.041914367675781250e+01,-1.101538772583007812e+02,1.370338559150695801e+00
8.039906311035156250e+01,-1.103012695312500000e+02,1.370338559150695801e+00
8.037899017333984375e+01,-1.104486618041992188e+02,1.370338439941406250e+00
8.035890960693359375e+01,-1.105960464477539062e+02,1.370338439941406250e+00
8.033883666992187500e+01,-1.107434387207031250e+02,1.370338439941406250e+00
8.031875610351562500e+01,-1.108908309936523438e+02,1.370338439941406250e+00
8.029868316650390625e+01,-1.110382232666015625e+02,1.370338439941406250e+00
8.027860260009765625e+01,-1.111856079101562500e+02,1.370338439941406250e+00
8.025852966308593750e+01,-1.113330078125000000e+02,1.370338439941406250e+00
8.023844909667968750e+01,-1.114803924560546875e+02,1.370338439941406250e+00
8.021837615966796875e+01,-1.116277847290039062e+02,1.370338559150695801e+00
8.019830322265625000e+01,-1.117751770019531250e+02,1.370338439941406250e+00
8.017822265625000000e+01,-1.119225616455078125e+02,1.370338439941406250e+00
8.015814208984375000e+01,-1.120699462890625000e+02,1.370338439941406250e+00
8.013806152343750000e+01,-1.122173461914062500e+02,1.370338439941406250e+00
8.011405181884765625e+01,-1.123640747070312500e+02,1.370338439941406250e+00
8.008537292480468750e+01,-1.125100402832031250e+02,1.370338439941406250e+00
8.005668640136718750e+01,-1.126559982299804688e+02,1.370338439941406250e+00
8.002799987792968750e+01,-1.128019561767578125e+02,1.370338439941406250e+00
7.999931335449218750e+01,-1.129479217529296875e+02,1.370338439941406250e+00
7.997062683105468750e+01,-1.130938796997070312e+02,1.370338439941406250e+00
7.994194793701171875e+01,-1.132398376464843750e+02,1.370338439941406250e+00
7.991326141357421875e+01,-1.133858032226562500e+02,1.370338439941406250e+00
7.988458251953125000e+01,-1.135317535400390625e+02,1.370338439941406250e+00
7.985589599609375000e+01,-1.136777191162109375e+02,1.370338439941406250e+00
7.982720947265625000e+01,-1.138236694335937500e+02,1.370338439941406250e+00
7.979852294921875000e+01,-1.139696350097656250e+02,1.370338439941406250e+00
7.976984405517578125e+01,-1.141156005859375000e+02,1.370338439941406250e+00
7.974115753173828125e+01,-1.142615509033203125e+02,1.370338439941406250e+00
7.971247100830078125e+01,-1.144075164794921875e+02,1.370338439941406250e+00
7.968378448486328125e+01,-1.145534667968750000e+02,1.370338439941406250e+00
7.965510559082031250e+01,-1.146994323730468750e+02,1.370338439941406250e+00
7.962641906738281250e+01,-1.148453903198242188e+02,1.370338439941406250e+00
7.959773254394531250e+01,-1.149913482666015625e+02,1.370338439941406250e+00
7.956905364990234375e+01,-1.151373138427734375e+02,1.370338439941406250e+00
7.953110504150390625e+01,-1.152811279296875000e+02,1.370338439941406250e+00
7.949282836914062500e+01,-1.154248733520507812e+02,1.370338439941406250e+00
7.945455932617187500e+01,-1.155686187744140625e+02,1.370338439941406250e+00
7.941628265380859375e+01,-1.157123641967773438e+02,1.370338439941406250e+00
7.937800598144531250e+01,-1.158561096191406250e+02,1.370338439941406250e+00
7.933973693847656250e+01,-1.159998474121093750e+02,1.370338439941406250e+00
7.930146026611328125e+01,-1.161435928344726562e+02,1.370338439941406250e+00
7.926318359375000000e+01,-1.162873382568359375e+02,1.370338439941406250e+00
7.922491455078125000e+01,-1.164310760498046875e+02,1.370338439941406250e+00
7.918663024902343750e+01,-1.165748214721679688e+02,1.370338439941406250e+00
7.914836120605468750e+01,-1.167185668945312500e+02,1.370338439941406250e+00
7.911009216308593750e+01,-1.168623046875000000e+02,1.370338439941406250e+00
7.907181549072265625e+01,-1.170060577392578125e+02,1.370338439941406250e+00
7.903353881835937500e+01,-1.171497955322265625e+02,1.370338439941406250e+00
7.899526977539062500e+01,-1.172935333251953125e+02,1.370338439941406250e+00
7.895699310302734375e+01,-1.174372863769531250e+02,1.370338439941406250e+00
7.891871643066406250e+01,-1.175810241699218750e+02,1.370338439941406250e+00
7.888043975830078125e+01,-1.177247695922851562e+02,1.370338439941406250e+00
7.884217071533203125e+01,-1.178685150146484375e+02,1.370338439941406250e+00
7.879425048828125000e+01,-1.180092926025390625e+02,1.370338439941406250e+00
7.874534606933593750e+01,-1.181497726440429688e+02,1.370338439941406250e+00
7.869643402099609375e+01,-1.182902526855468750e+02,1.370338439941406250e+00
7.864752960205078125e+01,-1.184307403564453125e+02,1.370338439941406250e+00
7.859861755371093750e+01,-1.185712203979492188e+02,1.370338559150695801e+00
7.854971313476562500e+01,-1.187117004394531250e+02,1.370338439941406250e+00
7.850080871582031250e+01,-1.188521881103515625e+02,1.370338439941406250e+00
7.845189666748046875e+01,-1.189926605224609375e+02,1.370338439941406250e+00
7.840298461914062500e+01,-1.191331481933593750e+02,1.370338439941406250e+00
7.835408020019531250e+01,-1.192736282348632812e+02,1.370338439941406250e+00
7.830517578125000000e+01,-1.194141082763671875e+02,1.370338439941406250e+00
7.825626373291015625e+01,-1.195545883178710938e+02,1.370338559150695801e+00
7.820735168457031250e+01,-1.196950759887695312e+02,1.370338559150695801e+00
7.815844726562500000e+01,-1.198355560302734375e+02,1.370338559150695801e+00
7.810954284667968750e+01,-1.199760360717773438e+02,1.370338439941406250e+00
7.806063079833984375e+01,-1.201165161132812500e+02,1.370338559150695801e+00
7.801171875000000000e+01,-1.202569961547851562e+02,1.370338559150695801e+00
7.796281433105468750e+01,-1.203974838256835938e+02,1.370338559150695801e+00
7.791045379638671875e+01,-1.205365905761718750e+02,1.370338559150695801e+00
7.784986877441406250e+01,-1.206724472045898438e+02,1.370338559150695801e+00
7.778928375244140625e+01,-1.208083038330078125e+02,1.370338559150695801e+00
7.772869873046875000e+01,-1.209441528320312500e+02,1.370338439941406250e+00
7.766810607910156250e+01,-1.210800094604492188e+02,1.370338439941406250e+00
7.760752105712890625e+01,-1.212158660888671875e+02,1.370338439941406250e+00
7.754693603515625000e+01,-1.213517150878906250e+02,1.370338559150695801e+00
7.748635101318359375e+01,-1.214875717163085938e+02,1.370338559150695801e+00
7.742576599121093750e+01,-1.216234283447265625e+02,1.370338559150695801e+00
7.736517333984375000e+01,-1.217592773437500000e+02,1.370338439941406250e+00
7.730458831787109375e+01,-1.218951339721679688e+02,1.370338439941406250e+00
7.724400329589843750e+01,-1.220309829711914062e+02,1.370338439941406250e+00
7.718341827392578125e+01,-1.221668395996093750e+02,1.370338439941406250e+00
7.712283325195312500e+01,-1.223026885986328125e+02,1.370338439941406250e+00
7.706224060058593750e+01,-1.224385528564453125e+02,1.370338439941406250e+00
7.700165557861328125e+01,-1.225744018554687500e+02,1.370338439941406250e+00
7.694107055664062500e+01,-1.227102508544921875e+02,1.370338439941406250e+00
7.688047790527343750e+01,-1.228461074829101562e+02,1.370338439941406250e+00
7.681843566894531250e+01,-1.229812240600585938e+02,1.370338439941406250e+00
7.674523925781250000e+01,-1.231107330322265625e+02,1.370338439941406250e+00
7.667205810546875000e+01,-1.232402343750000000e+02,1.370338439941406250e+00
7.659886169433593750e+01,-1.233697280883789062e+02,1.370338439941406250e+00
7.652567291259765625e+01,-1.234992294311523438e+02,1.370338439941406250e+00
7.645248413085937500e+01,-1.236287231445312500e+02,1.370338439941406250e+00
7.637928771972656250e+01,-1.237582244873046875e+02,1.370338439941406250e+00
7.630609893798828125e+01,-1.238877258300781250e+02,1.370338439941406250e+00
7.623291015625000000e+01,-1.240172271728515625e+02,1.370338439941406250e+00
7.615971374511718750e+01,-1.241467208862304688e+02,1.370338439941406250e+00
7.608653259277343750e+01,-1.242762298583984375e+02,1.370338439941406250e+00
7.601333618164062500e+01,-1.244057312011718750e+02,1.370338439941406250e+00
7.594014739990234375e+01,-1.245352172851562500e+02,1.370338439941406250e+00
7.586695861816406250e+01,-1.246647186279296875e+02,1.370338439941406250e+00
7.579376983642578125e+01,-1.247942276000976562e+02,1.370338439941406250e+00
7.572057342529296875e+01,-1.249237213134765625e+02,1.370338439941406250e+00
7.564738464355468750e+01,-1.250532226562500000e+02,1.370338439941406250e+00
7.557418823242187500e+01,-1.251827239990234375e+02,1.370338439941406250e+00
7.549687957763671875e+01,-1.253096008300781250e+02,1.370338439941406250e+00
7.541044616699218750e+01,-1.254306564331054688e+02,1.370338439941406250e+00
7.532399749755859375e+01,-1.255517120361328125e+02,1.370338439941406250e+00
7.523754882812500000e+01,-1.256727600097656250e+02,1.370338439941406250e+00
7.515110778808593750e+01,-1.257938156127929688e+02,1.370338439941406250e+00
7.506466674804687500e+01,-1.259148712158203125e+02,1.370338439941406250e+00
7.497821807861328125e+01,-1.260359268188476562e+02,1.370338439941406250e+00
7.489176940917968750e+01,-1.261569824218750000e+02,1.370338439941406250e+00
7.480532836914062500e+01,-1.262780456542968750e+02,1.370338439941406250e+00
7.471888732910156250e+01,-1.263990936279296875e+02,1.370338439941406250e+00
7.463244628906250000e+01,-1.265201568603515625e+02,1.370338439941406250e+00
7.454599761962890625e+01,-1.266412124633789062e+02,1.370338439941406250e+00
7.445955657958984375e+01,-1.267622604370117188e+02,1.370338439941406250e+00
7.437310791015625000e+01,-1.268833160400390625e+02,1.370338439941406250e+00
7.428666687011718750e+01,-1.270043716430664062e+02,1.370338439941406250e+00
7.420021820068359375e+01,-1.271254272460937500e+02,1.370338439941406250e+00
7.411377716064453125e+01,-1.272464828491210938e+02,1.370338439941406250e+00
7.402733612060546875e+01,-1.273675384521484375e+02,1.370338439941406250e+00
7.393041229248046875e+01,-1.274801559448242188e+02,1.370338439941406250e+00
7.383055114746093750e+01,-1.275904083251953125e+02,1.370338439941406250e+00
7.373069000244140625e+01,-1.277006530761718750e+02,1.370338439941406250e+00
7.363083648681640625e+01,-1.278109054565429688e+02,1.370338439941406250e+00
7.353097534179687500e+01,-1.279211578369140625e+02,1.370338439941406250e+00
7.343112182617187500e+01,-1.280314178466796875e+02,1.370338439941406250e+00
7.333126068115234375e+01,-1.281416625976562500e+02,1.370338439941406250e+00
7.323139953613281250e+01,-1.282519073486328125e+02,1.370338439941406250e+00
7.313154602050781250e+01,-1.283621673583984375e+02,1.370338439941406250e+00
7.303168487548828125e+01,-1.284724121093750000e+02,1.370338439941406250e+00
7.293183135986328125e+01,-1.285826721191406250e+02,1.370338439941406250e+00
7.283197021484375000e+01,-1.286929168701171875e+02,1.370338439941406250e+00
7.273211669921875000e+01,-1.288031768798828125e+02,1.370338439941406250e+00
7.263225555419921875e+01,-1.289134216308593750e+02,1.370338439941406250e+00
7.253240203857421875e+01,-1.290236816406250000e+02,1.370338439941406250e+00
7.243254089355468750e+01,-1.291339263916015625e+02,1.370338439941406250e+00
7.233268737792968750e+01,-1.292441864013671875e+02,1.370338439941406250e+00
7.222795104980468750e+01,-1.293494262695312500e+02,1.370338439941406250e+00
7.211518096923828125e+01,-1.294464416503906250e+02,1.370338439941406250e+00
7.200241851806640625e+01,-1.295434417724609375e+02,1.370338439941406250e+00
7.188964843750000000e+01,-1.296404571533203125e+02,1.370338439941406250e+00
7.177688598632812500e+01,-1.297374725341796875e+02,1.370338439941406250e+00
7.166411590576171875e+01,-1.298344726562500000e+02,1.370338439941406250e+00
7.155134582519531250e+01,-1.299314880371093750e+02,1.370338439941406250e+00
7.143858337402343750e+01,-1.300284881591796875e+02,1.370338439941406250e+00
7.132581329345703125e+01,-1.301254882812500000e+02,1.370338439941406250e+00
7.121304321289062500e+01,-1.302225036621093750e+02,1.370338439941406250e+00
7.110028076171875000e+01,-1.303195190429687500e+02,1.370338439941406250e+00
7.098751068115234375e+01,-1.304165191650390625e+02,1.370338439941406250e+00
7.087474060058593750e+01,-1.305135345458984375e+02,1.370338439941406250e+00
7.076197814941406250e+01,-1.306105346679687500e+02,1.370338439941406250e+00
7.064920806884765625e+01,-1.307075347900390625e+02,1.370338439941406250e+00
7.053643798828125000e+01,-1.308045501708984375e+02,1.370338439941406250e+00
7.042367553710937500e+01,-1.309015502929687500e+02,1.370338439941406250e+00
7.031090545654296875e+01,-1.309985656738281250e+02,1.370338439941406250e+00
7.018785095214843750e+01,-1.310819091796875000e+02,1.370338439941406250e+00
7.006345367431640625e+01,-1.311634674072265625e+02,1.370338439941406250e+00
6.993905639648437500e+01,-1.312450408935546875e+02,1.370338439941406250e+00
6.981465911865234375e+01,-1.313265991210937500e+02,1.370338439941406250e+00
6.969026947021484375e+01,-1.314081726074218750e+02,1.370338439941406250e+00
6.956587219238281250e+01,-1.314897308349609375e+02,1.370338439941406250e+00
6.944147491455078125e+01,-1.315712890625000000e+02,1.370338439941406250e+00
6.931707763671875000e+01,-1.316528625488281250e+02,1.370338439941406250e+00
6.919268035888671875e+01,-1.317344360351562500e+02,1.370338439941406250e+00
6.906829071044921875e+01,-1.318159790039062500e+02,1.370338439941406250e+00
6.894389343261718750e+01,-1.318975524902343750e+02,1.370338439941406250e+00
6.881949615478515625e+01,-1.319791107177734375e+02,1.370338439941406250e+00
6.869509887695312500e+01,-1.320606842041015625e+02,1.370338439941406250e+00
6.857070159912109375e+01,-1.321422424316406250e+02,1.370338439941406250e+00
6.844631195068359375e+01,-1.322238159179687500e+02,1.370338439941406250e+00
6.832191467285156250e+01,-1.323053741455078125e+02,1.370338439941406250e+00
6.819751739501953125e+01,-1.323869476318359375e+02,1.370338439941406250e+00
6.807312011718750000e+01,-1.324685058593750000e+02,1.370338439941406250e+00
6.793986511230468750e+01,-1.325344390869140625e+02,1.370338439941406250e+00
6.780600738525390625e+01,-1.325993194580078125e+02,1.370338439941406250e+00
6.767214202880859375e+01,-1.326641845703125000e+02,1.370338439941406250e+00
6.753828430175781250e+01,-1.327290496826171875e+02,1.370338439941406250e+00
6.740441894531250000e+01,-1.327939147949218750e+02,1.370338439941406250e+00
6.727055358886718750e+01,-1.328587951660156250e+02,1.370338439941406250e+00
6.713669586181640625e+01,-1.329236602783203125e+02,1.370338439941406250e+00
6.700283813476562500e+01,-1.329885253906250000e+02,1.370338439941406250e+00
6.686897277832031250e+01,-1.330533905029296875e+02,1.370338439941406250e+00
6.673510742187500000e+01,-1.331182708740234375e+02,1.370338559150695801e+00
6.660124969482421875e+01,-1.331831359863281250e+02,1.370338559150695801e+00
6.646739196777343750e+01,-1.332480010986328125e+02,1.370338439941406250e+00
6.633351898193359375e+01,-1.333128662109375000e+02,1.370338559150695801e+00
6.619966125488281250e+01,-1.333777465820312500e+02,1.370338439941406250e+00
6.606579589843750000e+01,-1.334426116943359375e+02,1.370338559150695801e+00
6.593193817138671875e+01,-1.335074768066406250e+02,1.370338559150695801e+00
6.579807281494140625e+01,-1.335723571777343750e+02,1.370338559150695801e+00
6.566421508789062500e+01,-1.336372222900390625e+02,1.370338559150695801e+00
6.552985382080078125e+01,-1.337008666992187500e+02,1.370338559150695801e+00
6.538912200927734375e+01,-1.337490539550781250e+02,1.370338559150695801e+00
6.524839782714843750e+01,-1.337972564697265625e+02,1.370338559150695801e+00
6.510766601562500000e+01,-1.338454589843750000e+02,1.370338559150695801e+00
6.496694183349609375e+01,-1.338936462402343750e+02,1.370338559150695801e+00
6.482621765136718750e+01,-1.339418487548828125e+02,1.370338439941406250e+00
6.468548583984375000e+01,-1.339900512695312500e+02,1.370338559150695801e+00
6.454476165771484375e+01,-1.340382385253906250e+02,1.370338559150695801e+00
6.440403747558593750e+01,-1.340864410400390625e+02,1.370338439941406250e+00
6.426330566406250000e+01,-1.341346435546875000e+02,1.370338439941406250e+00
6.412258148193359375e+01,-1.341828308105468750e+02,1.370338439941406250e+00
6.398185729980468750e+01,-1.342310333251953125e+02,1.370338439941406250e+00
6.384112548828125000e+01,-1.342792358398437500e+02,1.370338439941406250e+00
6.370040130615234375e+01,-1.343274383544921875e+02,1.370338439941406250e+00
6.355966949462890625e+01,-1.343756256103515625e+02,1.370338439941406250e+00
6.341894531250000000e+01,-1.344238281250000000e+02,1.370338439941406250e+00
6.327822113037109375e+01,-1.344720306396484375e+02,1.370338559150695801e+00
6.313749313354492188e+01,-1.345202178955078125e+02,1.370338559150695801e+00
6.299676513671875000e+01,-1.345684204101562500e+02,1.370338439941406250e+00
6.285604095458984375e+01,-1.346166076660156250e+02,1.370338439941406250e+00
6.271531295776367188e+01,-1.346648101806640625e+02,1.370338439941406250e+00
6.257094573974609375e+01,-1.347001342773437500e+02,1.370338439941406250e+00
6.242581558227539062e+01,-1.347327575683593750e+02,1.370338439941406250e+00
6.228068542480468750e+01,-1.347653961181640625e+02,1.370338439941406250e+00
6.213555908203125000e+01,-1.347980194091796875e+02,1.370338439941406250e+00
6.199042892456054688e+01,-1.348306579589843750e+02,1.370338439941406250e+00
6.184529876708984375e+01,-1.348632812500000000e+02,1.370338439941406250e+00
6.170017242431640625e+01,-1.348959045410156250e+02,1.370338439941406250e+00
6.155504608154296875e+01,-1.349285278320312500e+02,1.370338439941406250e+00
6.140991210937500000e+01,-1.349611663818359375e+02,1.370338439941406250e+00
6.126478576660156250e+01,-1.349938049316406250e+02,1.370338439941406250e+00
6.111965560913085938e+01,-1.350264282226562500e+02,1.370338439941406250e+00
6.097452545166015625e+01,-1.350590515136718750e+02,1.370338439941406250e+00
6.082939910888671875e+01,-1.350916748046875000e+02,1.370338439941406250e+00
6.068427276611328125e+01,-1.351243133544921875e+02,1.370338439941406250e+00
6.053914260864257812e+01,-1.351569366455078125e+02,1.370338439941406250e+00
6.039401245117187500e+01,-1.351895751953125000e+02,1.370338439941406250e+00
6.024888229370117188e+01,-1.352221984863281250e+02,1.370338439941406250e+00
6.010375213623046875e+01,-1.352548370361328125e+02,1.370338439941406250e+00
5.995862579345703125e+01,-1.352874603271484375e+02,1.370338439941406250e+00
5.981349945068359375e+01,-1.353200988769531250e+02,1.370338439941406250e+00
5.966836929321289062e+01,-1.353527221679687500e+02,1.370338439941406250e+00
5.952323913574218750e+01,-1.353853454589843750e+02,1.370338439941406250e+00
5.937631225585937500e+01,-1.354077453613281250e+02,1.370338439941406250e+00
5.922875595092773438e+01,-1.354265594482421875e+02,1.370338439941406250e+00
5.908119964599609375e+01,-1.354453735351562500e+02,1.370338439941406250e+00
5.893363952636718750e+01,-1.354641723632812500e+02,1.370338439941406250e+00
5.878608322143554688e+01,-1.354829864501953125e+02,1.370338439941406250e+00
5.863852691650390625e+01,-1.355018005371093750e+02,1.370338439941406250e+00
5.849096679687500000e+01,-1.355205993652343750e+02,1.370338439941406250e+00
5.834341049194335938e+01,-1.355394134521484375e+02,1.370338439941406250e+00
5.819585418701171875e+01,-1.355582275390625000e+02,1.370338439941406250e+00
5.804829406738281250e+01,-1.355770263671875000e+02,1.370338439941406250e+00
5.790073776245117188e+01,-1.355958404541015625e+02,1.370338439941406250e+00
5.775318145751953125e+01,-1.356146545410156250e+02,1.370338439941406250e+00
5.760562133789062500e+01,-1.356334533691406250e+02,1.370338439941406250e+00
5.745806503295898438e+01,-1.356522674560546875e+02,1.370338439941406250e+00
5.731050872802734375e+01,-1.356710815429687500e+02,1.370338439941406250e+00
5.716295242309570312e+01,-1.356898803710937500e+02,1.370338439941406250e+00
5.701539230346679688e+01,-1.357086944580078125e+02,1.370338439941406250e+00
5.686783599853515625e+01,-1.357275085449218750e+02,1.370338439941406250e+00
5.672027969360351562e+01,-1.357463073730468750e+02,1.370338439941406250e+00
5.657271957397460938e+01,-1.357651214599609375e+02,1.370338439941406250e+00
5.642516326904296875e+01,-1.357839355468750000e+02,1.370338439941406250e+00
5.627760696411132812e+01,-1.358027496337890625e+02,1.370338439941406250e+00
5.613004684448242188e+01,-1.358215484619140625e+02,1.370338439941406250e+00
5.598249053955078125e+01,-1.358403625488281250e+02,1.370338439941406250e+00
5.583453750610351562e+01,-1.358545989990234375e+02,1.370338439941406250e+00
5.568594741821289062e+01,-1.358615875244140625e+02,1.370338439941406250e+00
5.553736114501953125e+01,-1.358685455322265625e+02,1.370338439941406250e+00
5.538877105712890625e+01,-1.358755035400390625e+02,1.370338439941406250e+00
5.524018096923828125e+01,-1.358824768066406250e+02,1.370338439941406250e+00
5.509159088134765625e+01,-1.358894348144531250e+02,1.370338439941406250e+00
5.494300842285156250e+01,-1.358963928222656250e+02,1.370338439941406250e+00
5.479441833496093750e+01,-1.359033660888671875e+02,1.370338439941406250e+00
5.464582824707031250e+01,-1.359103393554687500e+02,1.370338439941406250e+00
5.449723815917968750e+01,-1.359172973632812500e+02,1.370338439941406250e+00
5.434864807128906250e+01,-1.359242553710937500e+02,1.370338439941406250e+00
5.420006561279296875e+01,-1.359312286376953125e+02,1.370338439941406250e+00
5.405147552490234375e+01,-1.359382019042968750e+02,1.370338439941406250e+00
5.390288543701171875e+01,-1.359451599121093750e+02,1.370338439941406250e+00
5.375429534912109375e+01,-1.359521179199218750e+02,1.370338439941406250e+00
5.360570907592773438e+01,-1.359590911865234375e+02,1.370338439941406250e+00
5.345712280273437500e+01,-1.359660491943359375e+02,1.370338439941406250e+00
5.330853271484375000e+01,-1.359730224609375000e+02,1.370338439941406250e+00
5.315994262695312500e+01,-1.359799804687500000e+02,1.370338439941406250e+00
5.301135635375976562e+01,-1.359869537353515625e+02,1.370338439941406250e+00
5.286276626586914062e+01,-1.359939270019531250e+02,1.370338439941406250e+00
5.271417999267578125e+01,-1.360008850097656250e+02,1.370338439941406250e+00
5.256558990478515625e+01,-1.360078430175781250e+02,1.370338439941406250e+00
5.241700363159179688e+01,-1.360148162841796875e+02,1.370338439941406250e+00
5.226841354370117188e+01,-1.360217742919921875e+02,1.370338439941406250e+00
5.211982727050781250e+01,-1.360287475585937500e+02,1.370338439941406250e+00
5.197123718261718750e+01,-1.360357208251953125e+02,1.370338439941406250e+00
5.182259750366210938e+01,-1.360390014648437500e+02,1.370338439941406250e+00
5.167387771606445312e+01,-1.360360412597656250e+02,1.370338439941406250e+00
5.152515792846679688e+01,-1.360330657958984375e+02,1.370338439941406250e+00
5.137643432617187500e+01,-1.360300903320312500e+02,1.370338439941406250e+00
5.122771453857421875e+01,-1.360271301269531250e+02,1.370338439941406250e+00
5.107899093627929688e+01,-1.360241546630859375e+02,1.370338439941406250e+00
5.093026733398437500e+01,-1.360211791992187500e+02,1.370338439941406250e+00
5.078154754638671875e+01,-1.360182189941406250e+02,1.370338439941406250e+00
5.063282394409179688e+01,-1.360152435302734375e+02,1.370338439941406250e+00
5.048410034179687500e+01,-1.360122680664062500e+02,1.370338439941406250e+00
5.033538055419921875e+01,-1.360093078613281250e+02,1.370338439941406250e+00
5.018665695190429688e+01,-1.360063323974609375e+02,1.370338439941406250e+00
5.003793334960937500e+01,-1.360033569335937500e+02,1.370338439941406250e+00
4.988921356201171875e+01,-1.360003967285156250e+02,1.370338439941406250e+00
4.974049377441406250e+01,-1.359974365234375000e+02,1.370338439941406250e+00
4.959177017211914062e+01,-1.359944458007812500e+02,1.370338439941406250e+00
4.944304656982421875e+01,-1.359914855957031250e+02,1.370338439941406250e+00
4.929432678222656250e+01,-1.359885253906250000e+02,1.370338439941406250e+00
4.914560699462890625e+01,-1.359855499267578125e+02,1.370338439941406250e+00
4.899688339233398438e+01,-1.359825744628906250e+02,1.370338439941406250e+00
4.884815979003906250e+01,-1.359796142578125000e+02,1.370338439941406250e+00
4.869944000244140625e+01,-1.359766387939453125e+02,1.370338439941406250e+00
4.855071640014648438e+01,-1.359736633300781250e+02,1.370338439941406250e+00
4.840199279785156250e+01,-1.359707031250000000e+02,1.370338439941406250e+00
4.825327301025390625e+01,-1.359677276611328125e+02,1.370338439941406250e+00
4.810455322265625000e+01,-1.359647674560546875e+02,1.370338439941406250e+00
4.795582962036132812e+01,-1.359617919921875000e+02,1.370338439941406250e+00
4.780710601806640625e+01,-1.359588317871093750e+02,1.370338439941406250e+00
4.765838623046875000e+01,-1.359558410644531250e+02,1.370338439941406250e+00
4.750966262817382812e+01,-1.359528808593750000e+02,1.370338439941406250e+00
4.736107635498046875e+01,-1.359471282958984375e+02,1.370338439941406250e+00
4.721274566650390625e+01,-1.359359283447265625e+02,1.370338439941406250e+00
4.706441879272460938e+01,-1.359247436523437500e+02,1.370338439941406250e+00
4.691608428955078125e+01,-1.359135284423828125e+02,1.370338439941406250e+00
4.676775741577148438e+01,-1.359023284912109375e+02,1.370338439941406250e+00
4.661942672729492188e+01,-1.358911285400390625e+02,1.370338439941406250e+00
4.647109985351562500e+01,-1.358799285888671875e+02,1.370338439941406250e+00
4.632276916503906250e+01,-1.358687286376953125e+02,1.370338439941406250e+00
4.617443847656250000e+01,-1.358575286865234375e+02,1.370338439941406250e+00
4.602611160278320312e+01,-1.358463287353515625e+02,1.370338439941406250e+00
4.587778472900390625e+01,-1.358351287841796875e+02,1.370338439941406250e+00
4.572945404052734375e+01,-1.358239135742187500e+02,1.370338439941406250e+00
4.558112335205078125e+01,-1.358127288818359375e+02,1.370338439941406250e+00
4.543279266357421875e+01,-1.358015136718750000e+02,1.370338439941406250e+00
4.528446578979492188e+01,-1.357903137207031250e+02,1.370338439941406250e+00
4.513613510131835938e+01,-1.357791137695312500e+02,1.370338439941406250e+00
4.498780822753906250e+01,-1.357679138183593750e+02,1.370338439941406250e+00
4.483947753906250000e+01,-1.357567138671875000e+02,1.370338439941406250e+00
4.469114685058593750e+01,-1.357455139160156250e+02,1.370338439941406250e+00
4.454281616210937500e+01,-1.357343139648437500e+02,1.370338439941406250e+00
4.439448928833007812e+01,-1.357231140136718750e+02,1.370338439941406250e+00
4.424616241455078125e+01,-1.357119140625000000e+02,1.370338439941406250e+00
4.409783172607421875e+01,-1.357007141113281250e+02,1.370338439941406250e+00
4.394950103759765625e+01,-1.356895141601562500e+02,1.370338320732116699e+00
4.380117416381835938e+01,-1.356783142089843750e+02,1.370338439941406250e+00
4.365284347534179688e+01,-1.356671142578125000e+02,1.370338439941406250e+00
4.350451660156250000e+01,-1.356558990478515625e+02,1.370338320732116699e+00
4.335618591308593750e+01,-1.356446990966796875e+02,1.370338320732116699e+00
4.320785522460937500e+01,-1.356335144042968750e+02,1.370338320732116699e+00
4.305952835083007812e+01,-1.356222991943359375e+02,1.370338320732116699e+00
4.291119384765625000e+01,-1.356110992431640625e+02,1.370338320732116699e+00
4.276287078857421875e+01,-1.355998992919921875e+02,1.370338320732116699e+00
4.261454010009765625e+01,-1.355886993408203125e+02,1.370338320732116699e+00
4.246621322631835938e+01,-1.355774841308593750e+02,1.370338320732116699e+00
4.231851959228515625e+01,-1.355597991943359375e+02,1.370338320732116699e+00
4.217086410522460938e+01,-1.355418090820312500e+02,1.370338320732116699e+00
4.202320098876953125e+01,-1.355238189697265625e+02,1.370338320732116699e+00
